,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
213,군자대한곱창 부산남포점,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220419_131%2F1650358148067PaO4M_JPEG%2F0.jpg,155,106,6,7,9.27
215,키세츠,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210624_33%2F1624461733342rXKNK_JPEG%2FNRg2ttrMBlo_T7hUGDwrGeVV.jpeg.jpg,89,76,4,7,9.33
216,아웃닭 남포점,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200324_29%2F1585026087321uC1Hw_PNG%2FxUGo4ndcBLGqTZ6pihCrAyef.png,269,56,8,6,9.35
217,금이돼지국밥,4.24,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200207_287%2F1581040976534Vm8Cj_JPEG%2FSnJlzrW8QQhlYwBejbTwyCuK.jpg,21,4,0,1,8.42
218,동해복국,4.58,,59,15,2,4,9.04
220,순대마을,4.49,,131,43,6,6,9.19
221,안쪽집,4.51,,182,171,7,8,9.39
222,부산해물찜 본점,4.32,,70,4,3,1,8.56
223,노아네프,4.35,,187,9,7,3,8.83
224,진미돼지국밥,4.49,,216,33,7,5,9.13
226,호디에치킨 본점,4.53,,28,21,1,4,8.97
227,소문난김밥집,4.26,,46,48,2,6,8.88
229,진스비어,4.38,,80,5,4,1,8.64
230,자담치킨 부산남포점,4.23,,47,2,2,0,8.37
231,컴포즈커피 BIFF거리점,4.27,,252,3,8,0,8.53
232,속이찌릿청송얼음골막걸리찌릿찌릿소주,4.5,,22,8,0,2,8.76
233,티아펍,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200502_280%2F1588391374726LJ0qN_JPEG%2FnWOkUWmg-yLj8ZWJS61Vcway.jpg,78,41,3,6,9.07
234,맛있는고기집,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181023_34%2F1540290501276MUYPn_JPEG%2FDWEx8RQzkfA_q5CXJA3KUsen.jpg,101,8,5,2,8.74
236,그냥중국집,4.34,,56,9,2,3,8.72
237,울릉도오징어횟집,4.36,,68,20,3,4,8.84
238,초량돼지갈비,4.3,,47,17,2,4,8.76
239,털보죽,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200209_254%2F1581215580544LGQvP_JPEG%2F0oDjMQ4cNZAjByPLRpvZKRgP.jpg,11,1,0,0,8.7
